store_id,drug_id,city,state,region,week,date,demand,units_dispensed,stock_on_hand,units_ordered,stockout
S01,D03,Pune,Maharashtra,West,47,2023-11-27,245,245,1167,0,0
S01,D03,Pune,Maharashtra,West,48,2023-12-04,421,421,922,968,0
S01,D03,Pune,Maharashtra,West,49,2023-12-11,351,351,1469,0,0
S01,D03,Pune,Maharashtra,West,50,2023-12-18,294,294,1118,0,0
S01,D03,Pune,Maharashtra,West,51,2023-12-25,241,241,824,886,0
S01,D03,Pune,Maharashtra,West,52,2024-01-01,257,257,1469,0,0
S01,D03,Pune,Maharashtra,West,53,2024-01-08,333,333,1212,0,0
S01,D03,Pune,Maharashtra,West,54,2024-01-15,319,319,879,909,0
S01,D03,Pune,Maharashtra,West,55,2024-01-22,317,317,1469,0,0
S01,D03,Pune,Maharashtra,West,56,2024-01-29,249,249,1152,0,0
S01,D03,Pune,Maharashtra,West,57,2024-02-05,485,485,903,1051,0
S01,D03,Pune,Maharashtra,West,58,2024-02-12,402,402,1469,0,0
S01,D03,Pune,Maharashtra,West,59,2024-02-19,331,331,1067,0,0
S01,D03,Pune,Maharashtra,West,60,2024-02-26,110,110,736,843,0
S01,D03,Pune,Maharashtra,West,61,2024-03-04,312,312,1469,0,0
S01,D03,Pune,Maharashtra,West,62,2024-03-11,200,200,1157,0,0
S01,D03,Pune,Maharashtra,West,63,2024-03-18,345,345,957,857,0
S01,D03,Pune,Maharashtra,West,64,2024-03-25,240,240,1469,0,0
S01,D03,Pune,Maharashtra,West,65,2024-04-01,485,485,1229,0,0
S01,D03,Pune,Maharashtra,West,66,2024-04-08,374,374,744,1099,0
S01,D03,Pune,Maharashtra,West,67,2024-04-15,144,144,1469,0,0
S01,D03,Pune,Maharashtra,West,68,2024-04-22,295,295,1325,0,0
S01,D03,Pune,Maharashtra,West,69,2024-04-29,352,352,1030,791,0
S01,D03,Pune,Maharashtra,West,70,2024-05-06,196,196,1469,0,0
S01,D03,Pune,Maharashtra,West,71,2024-05-13,418,418,1273,0,0
S01,D03,Pune,Maharashtra,West,72,2024-05-20,475,475,855,1089,0
S01,D03,Pune,Maharashtra,West,73,2024-05-27,280,280,1469,0,0
S01,D03,Pune,Maharashtra,West,74,2024-06-03,225,225,1189,0,0
S01,D03,Pune,Maharashtra,West,75,2024-06-10,238,238,964,0,0
S01,D03,Pune,Maharashtra,West,76,2024-06-17,206,206,726,949,0
S01,D03,Pune,Maharashtra,West,77,2024-06-24,299,299,1469,0,0
S01,D03,Pune,Maharashtra,West,78,2024-07-01,158,158,1170,0,0
S01,D03,Pune,Maharashtra,West,79,2024-07-08,306,306,1012,0,0
S01,D03,Pune,Maharashtra,West,80,2024-07-15,347,347,706,1110,0
S01,D03,Pune,Maharashtra,West,81,2024-07-22,293,293,1469,0,0
S01,D03,Pune,Maharashtra,West,82,2024-07-29,368,368,1176,0,0
S01,D03,Pune,Maharashtra,West,83,2024-08-05,187,187,808,848,0
S01,D03,Pune,Maharashtra,West,84,2024-08-12,468,468,1469,0,0
S01,D03,Pune,Maharashtra,West,85,2024-08-19,317,317,1001,785,0
S01,D03,Pune,Maharashtra,West,86,2024-08-26,567,567,1469,0,0
S01,D03,Pune,Maharashtra,West,87,2024-09-02,473,473,902,1040,0
S01,D03,Pune,Maharashtra,West,88,2024-09-09,342,342,1469,0,0
S01,D03,Pune,Maharashtra,West,89,2024-09-16,261,261,1127,0,0
S01,D03,Pune,Maharashtra,West,90,2024-09-23,266,266,866,869,0
S01,D03,Pune,Maharashtra,West,91,2024-09-30,344,344,1469,0,0
S01,D03,Pune,Maharashtra,West,92,2024-10-07,363,363,1125,0,0
S01,D03,Pune,Maharashtra,West,93,2024-10-14,325,325,762,1032,0
S01,D03,Pune,Maharashtra,West,94,2024-10-21,280,280,1469,0,0
S01,D03,Pune,Maharashtra,West,95,2024-10-28,319,319,1189,0,0
S01,D03,Pune,Maharashtra,West,96,2024-11-04,470,470,870,1069,0
S01,D03,Pune,Maharashtra,West,97,2024-11-11,193,193,1469,0,0
S01,D03,Pune,Maharashtra,West,98,2024-11-18,251,251,1276,0,0
S01,D03,Pune,Maharashtra,West,99,2024-11-25,187,187,1025,0,0
S01,D03,Pune,Maharashtra,West,100,2024-12-02,401,401,838,1032,0
S01,D03,Pune,Maharashtra,West,101,2024-12-09,336,336,1469,0,0
S01,D03,Pune,Maharashtra,West,102,2024-12-16,221,221,1133,0,0
S01,D03,Pune,Maharashtra,West,103,2024-12-23,305,305,912,862,0
S01,D03,Pune,Maharashtra,West,104,2024-12-30,188,188,1469,0,0
S01,D03,Pune,Maharashtra,West,105,2025-01-06,260,260,1281,0,0
S01,D03,Pune,Maharashtra,West,106,2025-01-13,437,437,1021,885,0
S01,D03,Pune,Maharashtra,West,107,2025-01-20,373,373,1469,0,0
S01,D03,Pune,Maharashtra,West,108,2025-01-27,276,276,1096,0,0
S01,D03,Pune,Maharashtra,West,109,2025-02-03,458,458,820,1107,0
S01,D03,Pune,Maharashtra,West,110,2025-02-10,187,187,1469,0,0
S01,D03,Pune,Maharashtra,West,111,2025-02-17,259,259,1282,0,0
S01,D03,Pune,Maharashtra,West,112,2025-02-24,487,487,1023,933,0
S01,D03,Pune,Maharashtra,West,113,2025-03-03,196,196,1469,0,0
S01,D03,Pune,Maharashtra,West,114,2025-03-10,405,405,1273,0,0
S01,D03,Pune,Maharashtra,West,115,2025-03-17,165,165,868,766,0
S01,D03,Pune,Maharashtra,West,116,2025-03-24,168,168,1469,0,0
S01,D03,Pune,Maharashtra,West,117,2025-03-31,219,219,1301,0,0
S01,D03,Pune,Maharashtra,West,118,2025-04-07,226,226,1082,0,0
S01,D03,Pune,Maharashtra,West,119,2025-04-14,343,343,856,956,0
S01,D03,Pune,Maharashtra,West,120,2025-04-21,432,432,1469,0,0
S01,D03,Pune,Maharashtra,West,121,2025-04-28,416,416,1037,848,0
S01,D03,Pune,Maharashtra,West,122,2025-05-05,386,386,1469,0,0
S01,D03,Pune,Maharashtra,West,123,2025-05-12,270,270,1083,0,0
S01,D03,Pune,Maharashtra,West,124,2025-05-19,205,205,813,861,0
S01,D03,Pune,Maharashtra,West,125,2025-05-26,326,326,1469,0,0
S01,D03,Pune,Maharashtra,West,126,2025-06-02,308,308,1143,0,0
S01,D03,Pune,Maharashtra,West,127,2025-06-09,261,261,835,895,0
S01,D03,Pune,Maharashtra,West,128,2025-06-16,384,384,1469,0,0
S01,D03,Pune,Maharashtra,West,129,2025-06-23,303,303,1085,0,0
S01,D03,Pune,Maharashtra,West,130,2025-06-30,534,534,782,1221,0
S01,D03,Pune,Maharashtra,West,131,2025-07-07,461,461,1469,0,0
S01,D03,Pune,Maharashtra,West,132,2025-07-14,212,212,1008,0,0
S01,D03,Pune,Maharashtra,West,133,2025-07-21,452,452,796,1125,0
S01,D03,Pune,Maharashtra,West,134,2025-07-28,258,258,1469,0,0
S01,D03,Pune,Maharashtra,West,135,2025-08-04,189,189,1211,0,0
S01,D03,Pune,Maharashtra,West,136,2025-08-11,303,303,1022,0,0
S01,D03,Pune,Maharashtra,West,137,2025-08-18,223,223,719,973,0
S01,D03,Pune,Maharashtra,West,138,2025-08-25,376,376,1469,0,0
S01,D03,Pune,Maharashtra,West,139,2025-09-01,249,249,1093,0,0
S01,D03,Pune,Maharashtra,West,140,2025-09-08,204,204,844,829,0
S01,D03,Pune,Maharashtra,West,141,2025-09-15,339,339,1469,0,0
S01,D03,Pune,Maharashtra,West,142,2025-09-22,289,289,1130,0,0
S01,D03,Pune,Maharashtra,West,143,2025-09-29,268,268,841,896,0
S01,D03,Pune,Maharashtra,West,144,2025-10-06,247,247,1469,0,0
S01,D03,Pune,Maharashtra,West,145,2025-10-13,318,318,1222,0,0
S01,D03,Pune,Maharashtra,West,146,2025-10-20,331,331,904,896,0
S01,D03,Pune,Maharashtra,West,147,2025-10-27,247,247,1469,0,0
S01,D03,Pune,Maharashtra,West,148,2025-11-03,329,329,1222,0,0
S01,D03,Pune,Maharashtra,West,149,2025-11-10,336,336,893,912,0
S01,D03,Pune,Maharashtra,West,150,2025-11-17,532,532,1469,0,0
S01,D03,Pune,Maharashtra,West,151,2025-11-24,516,516,937,1048,0
S01,D03,Pune,Maharashtra,West,152,2025-12-01,449,449,1469,0,0
S01,D03,Pune,Maharashtra,West,153,2025-12-08,227,227,1020,0,0
S01,D03,Pune,Maharashtra,West,154,2025-12-15,608,608,793,1284,0
S01,D03,Pune,Maharashtra,West,155,2025-12-22,415,415,1469,0,0
S01,D04,Pune,Maharashtra,West,0,2023-01-02,246,246,1678,0,0
S01,D04,Pune,Maharashtra,West,1,2023-01-09,202,202,1432,0,0
S01,D04,Pune,Maharashtra,West,2,2023-01-16,367,367,1230,0,0
S01,D04,Pune,Maharashtra,West,3,2023-01-23,277,277,863,1092,0
S01,D04,Pune,Maharashtra,West,4,2023-01-30,129,129,1678,0,0
S01,D04,Pune,Maharashtra,West,5,2023-02-06,318,318,1549,0,0
S01,D04,Pune,Maharashtra,West,6,2023-02-13,226,226,1231,0,0
S01,D04,Pune,Maharashtra,West,7,2023-02-20,313,313,1005,986,0
S01,D04,Pune,Maharashtra,West,8,2023-02-27,256,256,1678,0,0
S01,D04,Pune,Maharashtra,West,9,2023-03-06,235,235,1422,0,0
S01,D04,Pune,Maharashtra,West,10,2023-03-13,236,236,1187,0,0
S01,D04,Pune,Maharashtra,West,11,2023-03-20,347,347,951,1074,0
S01,D04,Pune,Maharashtra,West,12,2023-03-27,288,288,1678,0,0
S01,D04,Pune,Maharashtra,West,13,2023-04-03,351,351,1390,0,0
S01,D04,Pune,Maharashtra,West,14,2023-04-10,244,244,1039,883,0
S01,D04,Pune,Maharashtra,West,15,2023-04-17,414,414,1678,0,0
S01,D04,Pune,Maharashtra,West,16,2023-04-24,215,215,1264,0,0
S01,D04,Pune,Maharashtra,West,17,2023-05-01,374,374,1049,1003,0
S01,D04,Pune,Maharashtra,West,18,2023-05-08,463,463,1678,0,0
S01,D04,Pune,Maharashtra,West,19,2023-05-15,112,112,1215,0,0
S01,D04,Pune,Maharashtra,West,20,2023-05-22,349,349,1103,924,0
S01,D04,Pune,Maharashtra,West,21,2023-05-29,325,325,1678,0,0
S01,D04,Pune,Maharashtra,West,22,2023-06-05,340,340,1353,0,0
S01,D04,Pune,Maharashtra,West,23,2023-06-12,209,209,1013,874,0
S01,D04,Pune,Maharashtra,West,24,2023-06-19,313,313,1678,0,0
S01,D04,Pune,Maharashtra,West,25,2023-06-26,271,271,1365,0,0
S01,D04,Pune,Maharashtra,West,26,2023-07-03,501,501,1094,1085,0
S01,D04,Pune,Maharashtra,West,27,2023-07-10,551,551,1678,0,0
S01,D04,Pune,Maharashtra,West,28,2023-07-17,315,315,1127,0,0
S01,D04,Pune,Maharashtra,West,29,2023-07-24,388,388,812,1254,0
S01,D04,Pune,Maharashtra,West,30,2023-07-31,349,349,1678,0,0
S01,D04,Pune,Maharashtra,West,31,2023-08-07,375,375,1329,0,0
S01,D04,Pune,Maharashtra,West,32,2023-08-14,188,188,954,912,0
S01,D04,Pune,Maharashtra,West,33,2023-08-21,440,440,1678,0,0
S01,D04,Pune,Maharashtra,West,34,2023-08-28,405,405,1238,0,0
S01,D04,Pune,Maharashtra,West,35,2023-09-04,304,304,833,1149,0
S01,D04,Pune,Maharashtra,West,36,2023-09-11,349,349,1678,0,0
S01,D04,Pune,Maharashtra,West,37,2023-09-18,322,322,1329,0,0
S01,D04,Pune,Maharashtra,West,38,2023-09-25,177,177,1007,0,0
S01,D04,Pune,Maharashtra,West,39,2023-10-02,310,310,830,1158,0
S01,D04,Pune,Maharashtra,West,40,2023-10-09,300,300,1678,0,0
S01,D04,Pune,Maharashtra,West,41,2023-10-16,348,348,1378,0,0
S01,D04,Pune,Maharashtra,West,42,2023-10-23,131,131,1030,0,0
S01,D04,Pune,Maharashtra,West,43,2023-10-30,360,360,899,1139,0
S01,D04,Pune,Maharashtra,West,44,2023-11-06,186,186,1678,0,0
S01,D04,Pune,Maharashtra,West,45,2023-11-13,330,330,1492,0,0
S01,D04,Pune,Maharashtra,West,46,2023-11-20,256,256,1162,0,0
S01,D04,Pune,Maharashtra,West,47,2023-11-27,313,313,906,1085,0
S01,D04,Pune,Maharashtra,West,48,2023-12-04,433,433,1678,0,0
S01,D04,Pune,Maharashtra,West,49,2023-12-11,342,342,1245,0,0
S01,D04,Pune,Maharashtra,West,50,2023-12-18,530,530,903,1305,0
S01,D04,Pune,Maharashtra,West,51,2023-12-25,458,458,1678,0,0
S01,D04,Pune,Maharashtra,West,52,2024-01-01,151,151,1220,0,0
S01,D04,Pune,Maharashtra,West,53,2024-01-08,407,407,1069,1016,0
S01,D04,Pune,Maharashtra,West,54,2024-01-15,413,413,1678,0,0
S01,D04,Pune,Maharashtra,West,55,2024-01-22,293,293,1265,0,0
S01,D04,Pune,Maharashtra,West,56,2024-01-29,357,357,972,1063,0
S01,D04,Pune,Maharashtra,West,57,2024-02-05,222,222,1678,0,0
S01,D04,Pune,Maharashtra,West,58,2024-02-12,352,352,1456,0,0
S01,D04,Pune,Maharashtra,West,59,2024-02-19,339,339,1104,913,0
S01,D04,Pune,Maharashtra,West,60,2024-02-26,388,388,1678,0,0
S01,D04,Pune,Maharashtra,West,61,2024-03-04,511,511,1290,899,0
S01,D04,Pune,Maharashtra,West,62,2024-03-11,418,418,1678,0,0
S01,D04,Pune,Maharashtra,West,63,2024-03-18,255,255,1260,0,0
S01,D04,Pune,Maharashtra,West,64,2024-03-25,326,326,1005,999,0
S01,D04,Pune,Maharashtra,West,65,2024-04-01,488,488,1678,0,0
S01,D04,Pune,Maharashtra,West,66,2024-04-08,384,384,1190,0,0
S01,D04,Pune,Maharashtra,West,67,2024-04-15,430,430,806,1302,0
S01,D04,Pune,Maharashtra,West,68,2024-04-22,518,518,1678,0,0
S01,D04,Pune,Maharashtra,West,69,2024-04-29,215,215,1160,0,0
S01,D04,Pune,Maharashtra,West,70,2024-05-06,365,365,945,1098,0
S01,D04,Pune,Maharashtra,West,71,2024-05-13,217,217,1678,0,0
S01,D04,Pune,Maharashtra,West,72,2024-05-20,333,333,1461,0,0
S01,D04,Pune,Maharashtra,West,73,2024-05-27,361,361,1128,911,0
S01,D04,Pune,Maharashtra,West,74,2024-06-03,422,422,1678,0,0
S01,D04,Pune,Maharashtra,West,75,2024-06-10,880,880,1256,1302,0
S01,D04,Pune,Maharashtra,West,76,2024-06-17,213,213,1678,0,0
S01,D04,Pune,Maharashtra,West,77,2024-06-24,609,609,1465,0,0
S01,D04,Pune,Maharashtra,West,78,2024-07-01,297,297,856,1119,0
S01,D04,Pune,Maharashtra,West,79,2024-07-08,394,394,1678,0,0
S01,D04,Pune,Maharashtra,West,80,2024-07-15,362,362,1284,0,0
S01,D04,Pune,Maharashtra,West,81,2024-07-22,405,405,922,1161,0
S01,D04,Pune,Maharashtra,West,82,2024-07-29,377,377,1678,0,0
S01,D04,Pune,Maharashtra,West,83,2024-08-05,309,309,1301,0,0
S01,D04,Pune,Maharashtra,West,84,2024-08-12,435,435,992,1121,0
S01,D04,Pune,Maharashtra,West,85,2024-08-19,354,354,1678,0,0
S01,D04,Pune,Maharashtra,West,86,2024-08-26,369,369,1324,0,0
S01,D04,Pune,Maharashtra,West,87,2024-09-02,648,648,955,1371,0
S01,D04,Pune,Maharashtra,West,88,2024-09-09,611,611,1678,0,0
S01,D04,Pune,Maharashtra,West,89,2024-09-16,449,449,1067,1060,0
S01,D04,Pune,Maharashtra,West,90,2024-09-23,162,162,1678,0,0
S01,D04,Pune,Maharashtra,West,91,2024-09-30,452,452,1516,0,0
S01,D04,Pune,Maharashtra,West,92,2024-10-07,206,206,1064,0,0
S01,D04,Pune,Maharashtra,West,93,2024-10-14,322,322,858,1142,0
S01,D04,Pune,Maharashtra,West,94,2024-10-21,163,163,1678,0,0
S01,D04,Pune,Maharashtra,West,95,2024-10-28,234,234,1515,0,0
S01,D04,Pune,Maharashtra,West,96,2024-11-04,129,129,1281,0,0
S01,D04,Pune,Maharashtra,West,97,2024-11-11,216,216,1152,0,0
S01,D04,Pune,Maharashtra,West,98,2024-11-18,216,216,936,958,0
S01,D04,Pune,Maharashtra,West,99,2024-11-25,574,574,1678,0,0
S01,D04,Pune,Maharashtra,West,100,2024-12-02,388,388,1104,962,0
S01,D04,Pune,Maharashtra,West,101,2024-12-09,290,290,1678,0,0
S01,D04,Pune,Maharashtra,West,102,2024-12-16,354,354,1388,0,0
S01,D04,Pune,Maharashtra,West,103,2024-12-23,276,276,1034,920,0
S01,D04,Pune,Maharashtra,West,104,2024-12-30,214,214,1678,0,0
S01,D04,Pune,Maharashtra,West,105,2025-01-06,567,567,1464,0,0
S01,D04,Pune,Maharashtra,West,106,2025-01-13,283,283,897,1064,0
S01,D04,Pune,Maharashtra,West,107,2025-01-20,617,617,1678,0,0
S01,D04,Pune,Maharashtra,West,108,2025-01-27,713,713,1061,1330,0
S01,D04,Pune,Maharashtra,West,109,2025-02-03,381,381,1678,0,0
S01,D04,Pune,Maharashtra,West,110,2025-02-10,286,286,1297,0,0
S01,D04,Pune,Maharashtra,West,111,2025-02-17,388,388,1011,1055,0
S01,D04,Pune,Maharashtra,West,112,2025-02-24,302,302,1678,0,0
S01,D04,Pune,Maharashtra,West,113,2025-03-03,721,721,1376,1023,0
S01,D04,Pune,Maharashtra,West,114,2025-03-10,153,153,1678,0,0
S01,D04,Pune,Maharashtra,West,115,2025-03-17,162,162,1525,0,0
S01,D04,Pune,Maharashtra,West,116,2025-03-24,292,292,1363,0,0
S01,D04,Pune,Maharashtra,West,117,2025-03-31,307,307,1071,914,0
S01,D04,Pune,Maharashtra,West,118,2025-04-07,406,406,1678,0,0
S01,D04,Pune,Maharashtra,West,119,2025-04-14,319,319,1272,0,0
S01,D04,Pune,Maharashtra,West,120,2025-04-21,145,145,953,0,0
S01,D04,Pune,Maharashtra,West,121,2025-04-28,461,461,808,1331,0
S01,D04,Pune,Maharashtra,West,122,2025-05-05,286,286,1678,0,0
S01,D04,Pune,Maharashtra,West,123,2025-05-12,237,237,1392,0,0
S01,D04,Pune,Maharashtra,West,124,2025-05-19,421,421,1155,944,0
S01,D04,Pune,Maharashtra,West,125,2025-05-26,446,446,1678,0,0
S01,D04,Pune,Maharashtra,West,126,2025-06-02,387,387,1232,0,0
S01,D04,Pune,Maharashtra,West,127,2025-06-09,353,353,845,1186,0
S01,D04,Pune,Maharashtra,West,128,2025-06-16,413,413,1678,0,0
S01,D04,Pune,Maharashtra,West,129,2025-06-23,391,391,1265,0,0
S01,D04,Pune,Maharashtra,West,130,2025-06-30,239,239,874,1043,0
S01,D04,Pune,Maharashtra,West,131,2025-07-07,290,290,1678,0,0
S01,D04,Pune,Maharashtra,West,132,2025-07-14,466,466,1388,0,0
S01,D04,Pune,Maharashtra,West,133,2025-07-21,300,300,922,1056,0
S01,D04,Pune,Maharashtra,West,134,2025-07-28,310,310,1678,0,0
S01,D04,Pune,Maharashtra,West,135,2025-08-04,573,573,1368,883,0
S01,D04,Pune,Maharashtra,West,136,2025-08-11,425,425,1678,0,0
S01,D04,Pune,Maharashtra,West,137,2025-08-18,622,622,1253,1047,0
S01,D04,Pune,Maharashtra,West,138,2025-08-25,527,527,1678,0,0
S01,D04,Pune,Maharashtra,West,139,2025-09-01,409,409,1151,936,0
S01,D04,Pune,Maharashtra,West,140,2025-09-08,303,303,1678,0,0
S01,D04,Pune,Maharashtra,West,141,2025-09-15,482,482,1375,0,0
S01,D04,Pune,Maharashtra,West,142,2025-09-22,234,234,893,1019,0
S01,D04,Pune,Maharashtra,West,143,2025-09-29,495,495,1678,0,0
S01,D04,Pune,Maharashtra,West,144,2025-10-06,367,367,1183,0,0
S01,D04,Pune,Maharashtra,West,145,2025-10-13,324,324,816,1186,0
S01,D04,Pune,Maharashtra,West,146,2025-10-20,350,350,1678,0,0
S01,D04,Pune,Maharashtra,West,147,2025-10-27,256,256,1328,0,0
S01,D04,Pune,Maharashtra,West,148,2025-11-03,468,468,1072,1074,0
S01,D04,Pune,Maharashtra,West,149,2025-11-10,237,237,1678,0,0
S01,D04,Pune,Maharashtra,West,150,2025-11-17,439,439,1441,0,0
S01,D04,Pune,Maharashtra,West,151,2025-11-24,266,266,1002,942,0
S01,D04,Pune,Maharashtra,West,152,2025-12-01,258,258,1678,0,0
S01,D04,Pune,Maharashtra,West,153,2025-12-08,366,366,1420,0,0
S01,D04,Pune,Maharashtra,West,154,2025-12-15,332,332,1054,956,0
S01,D04,Pune,Maharashtra,West,155,2025-12-22,765,765,1678,0,0
S01,D05,Pune,Maharashtra,West,0,2023-01-02,389,389,1259,0,0
S01,D05,Pune,Maharashtra,West,1,2023-01-09,212,212,870,0,0
S01,D05,Pune,Maharashtra,West,2,2023-01-16,225,225,658,826,0
S01,D05,Pune,Maharashtra,West,3,2023-01-23,215,215,1259,0,0
S01,D05,Pune,Maharashtra,West,4,2023-01-30,266,266,1044,0,0
S01,D05,Pune,Maharashtra,West,5,2023-02-06,270,270,778,751,0
S01,D05,Pune,Maharashtra,West,6,2023-02-13,86,86,1259,0,0
S01,D05,Pune,Maharashtra,West,7,2023-02-20,215,215,1173,0,0
S01,D05,Pune,Maharashtra,West,8,2023-02-27,174,174,958,0,0
S01,D05,Pune,Maharashtra,West,9,2023-03-06,224,224,784,699,0
S01,D05,Pune,Maharashtra,West,10,2023-03-13,223,223,1259,0,0
S01,D05,Pune,Maharashtra,West,11,2023-03-20,263,263,1036,0,0
S01,D05,Pune,Maharashtra,West,12,2023-03-27,330,330,773,816,0
S01,D05,Pune,Maharashtra,West,13,2023-04-03,200,200,1259,0,0
S01,D05,Pune,Maharashtra,West,14,2023-04-10,220,220,1059,0,0
S01,D05,Pune,Maharashtra,West,15,2023-04-17,263,263,839,683,0
S01,D05,Pune,Maharashtra,West,16,2023-04-24,160,160,1259,0,0
S01,D05,Pune,Maharashtra,West,17,2023-05-01,321,321,1099,0,0
S01,D05,Pune,Maharashtra,West,18,2023-05-08,135,135,778,0,0
S01,D05,Pune,Maharashtra,West,19,2023-05-15,268,268,643,884,0
S01,D05,Pune,Maharashtra,West,20,2023-05-22,393,393,1259,0,0
S01,D05,Pune,Maharashtra,West,21,2023-05-29,261,261,866,0,0
S01,D05,Pune,Maharashtra,West,22,2023-06-05,277,277,605,931,0
S01,D05,Pune,Maharashtra,West,23,2023-06-12,196,196,1259,0,0
S01,D05,Pune,Maharashtra,West,24,2023-06-19,203,203,1063,0,0
S01,D05,Pune,Maharashtra,West,25,2023-06-26,182,182,860,0,0
S01,D05,Pune,Maharashtra,West,26,2023-07-03,247,247,678,828,0
S01,D05,Pune,Maharashtra,West,27,2023-07-10,185,185,1259,0,0
S01,D05,Pune,Maharashtra,West,28,2023-07-17,231,231,1074,0,0
S01,D05,Pune,Maharashtra,West,29,2023-07-24,174,174,843,0,0
S01,D05,Pune,Maharashtra,West,30,2023-07-31,249,249,669,839,0
S01,D05,Pune,Maharashtra,West,31,2023-08-07,125,125,1259,0,0
S01,D05,Pune,Maharashtra,West,32,2023-08-14,257,257,1134,0,0
S01,D05,Pune,Maharashtra,West,33,2023-08-21,266,266,877,0,0
S01,D05,Pune,Maharashtra,West,34,2023-08-28,320,320,611,968,0
S01,D05,Pune,Maharashtra,West,35,2023-09-04,210,210,1259,0,0
S01,D05,Pune,Maharashtra,West,36,2023-09-11,189,189,1049,0,0
S01,D05,Pune,Maharashtra,West,37,2023-09-18,176,176,860,0,0
S01,D05,Pune,Maharashtra,West,38,2023-09-25,288,288,684,863,0
S01,D05,Pune,Maharashtra,West,39,2023-10-02,233,233,1259,0,0
S01,D05,Pune,Maharashtra,West,40,2023-10-09,142,142,1026,0,0
S01,D05,Pune,Maharashtra,West,41,2023-10-16,231,231,884,0,0
S01,D05,Pune,Maharashtra,West,42,2023-10-23,405,405,653,1011,0
S01,D05,Pune,Maharashtra,West,43,2023-10-30,319,319,1259,0,0
S01,D05,Pune,Maharashtra,West,44,2023-11-06,175,175,940,0,0
S01,D05,Pune,Maharashtra,West,45,2023-11-13,234,234,765,728,0
S01,D05,Pune,Maharashtra,West,46,2023-11-20,335,335,1259,0,0
S01,D05,Pune,Maharashtra,West,47,2023-11-27,160,160,924,0,0
S01,D05,Pune,Maharashtra,West,48,2023-12-04,160,160,764,655,0
S01,D05,Pune,Maharashtra,West,49,2023-12-11,361,361,1259,0,0
S01,D05,Pune,Maharashtra,West,50,2023-12-18,242,242,898,0,0
S01,D05,Pune,Maharashtra,West,51,2023-12-25,308,308,656,911,0
S01,D05,Pune,Maharashtra,West,52,2024-01-01,68,68,1259,0,0
S01,D05,Pune,Maharashtra,West,53,2024-01-08,183,183,1191,0,0
S01,D05,Pune,Maharashtra,West,54,2024-01-15,136,136,1008,0,0
S01,D05,Pune,Maharashtra,West,55,2024-01-22,336,336,872,723,0
S01,D05,Pune,Maharashtra,West,56,2024-01-29,296,296,1259,0,0
S01,D05,Pune,Maharashtra,West,57,2024-02-05,328,328,963,0,0
S01,D05,Pune,Maharashtra,West,58,2024-02-12,201,201,635,825,0
S01,D05,Pune,Maharashtra,West,59,2024-02-19,168,168,1259,0,0
S01,D05,Pune,Maharashtra,West,60,2024-02-26,250,250,1091,0,0
S01,D05,Pune,Maharashtra,West,61,2024-03-04,393,393,841,811,0
S01,D05,Pune,Maharashtra,West,62,2024-03-11,289,289,1259,0,0
S01,D05,Pune,Maharashtra,West,63,2024-03-18,315,315,970,0,0
S01,D05,Pune,Maharashtra,West,64,2024-03-25,389,389,655,993,0
S01,D05,Pune,Maharashtra,West,65,2024-04-01,290,290,1259,0,0
S01,D05,Pune,Maharashtra,West,66,2024-04-08,308,308,969,0,0
S01,D05,Pune,Maharashtra,West,67,2024-04-15,221,221,661,819,0
S01,D05,Pune,Maharashtra,West,68,2024-04-22,83,83,1259,0,0
S01,D05,Pune,Maharashtra,West,69,2024-04-29,183,183,1176,0,0
S01,D05,Pune,Maharashtra,West,70,2024-05-06,148,148,993,0,0
S01,D05,Pune,Maharashtra,West,71,2024-05-13,301,301,845,715,0
S01,D05,Pune,Maharashtra,West,72,2024-05-20,179,179,1259,0,0
S01,D05,Pune,Maharashtra,West,73,2024-05-27,250,250,1080,0,0
S01,D05,Pune,Maharashtra,West,74,2024-06-03,206,206,830,0,0
S01,D05,Pune,Maharashtra,West,75,2024-06-10,315,315,624,950,0
S01,D05,Pune,Maharashtra,West,76,2024-06-17,159,159,1259,0,0
S01,D05,Pune,Maharashtra,West,77,2024-06-24,295,295,1100,0,0
S01,D05,Pune,Maharashtra,West,78,2024-07-01,366,366,805,820,0
S01,D05,Pune,Maharashtra,West,79,2024-07-08,205,205,1259,0,0
S01,D05,Pune,Maharashtra,West,80,2024-07-15,384,384,1054,0,0
S01,D05,Pune,Maharashtra,West,81,2024-07-22,199,199,670,788,0
S01,D05,Pune,Maharashtra,West,82,2024-07-29,471,471,1259,0,0
S01,D05,Pune,Maharashtra,West,83,2024-08-05,299,299,788,770,0
S01,D05,Pune,Maharashtra,West,84,2024-08-12,271,271,1259,0,0
S01,D05,Pune,Maharashtra,West,85,2024-08-19,83,83,988,0,0
S01,D05,Pune,Maharashtra,West,86,2024-08-26,151,151,905,0,0
S01,D05,Pune,Maharashtra,West,87,2024-09-02,154,154,754,659,0
S01,D05,Pune,Maharashtra,West,88,2024-09-09,276,276,1259,0,0
S01,D05,Pune,Maharashtra,West,89,2024-09-16,194,194,983,0,0
S01,D05,Pune,Maharashtra,West,90,2024-09-23,316,316,789,786,0
S01,D05,Pune,Maharashtra,West,91,2024-09-30,234,234,1259,0,0
S01,D05,Pune,Maharashtra,West,92,2024-10-07,375,375,1025,0,0
S01,D05,Pune,Maharashtra,West,93,2024-10-14,196,196,650,805,0
